CVE ID,Description,CVSS Score,References,Severity Encoded,Severity_LOW,Severity_MEDIUM,Severity_UNKNOWN
CVE-1999-1473,"When a Web site redirects the browser to another site, Internet Explorer 3.02 and 4.0 automatically resends authentication information to the second site, aka the ""Page Redirect Issue.""",5.0,"http://www.osvdb.org/7818, http://support.microsoft.com/support/kb/articles/q176/6/97.asp, http://www.iss.net/security_center/static/7426.php",2,False,True,False
CVE-1999-1474,"PowerPoint 95 and 97 allows remote attackers to cause an application to be run automatically without prompting the user, possibly through the slide show, when the document is opened in browsers such as Internet Explorer.",7.5,"http://www.microsoft.com/windows/ie/security/powerpoint.asp, https://exchange.xforce.ibmcloud.com/vulnerabilities/179",3,False,False,False
CVE-1999-1476,"A bug in Intel Pentium processor (MMX and Overdrive) allows local users to cause a denial of service (hang) in Intel-based operating systems such as Windows NT and Windows 95, via an invalid instruction, aka the ""Invalid Operand with Locked CMPXCHG8B Instruction"" problem.",2.1,"http://support.microsoft.com/support/kb/articles/q163/8/52.asp, https://exchange.xforce.ibmcloud.com/vulnerabilities/704",1,True,False,False
CVE-1999-1481,"Squid 2.2.STABLE5 and below, when using external authentication, allows attackers to bypass access controls via a newline in the user/password pair.",5.0,"https://exchange.xforce.ibmcloud.com/vulnerabilities/3433, http://www.squid-cache.org/Versions/v2/2.2/bugs/, http://www.securityfocus.com/bid/741, http://www.securityfocus.com/archive/1/33295",2,False,True,False
CVE-1999-1488,sdrd daemon in IBM SP2 System Data Repository (SDR) allows remote attackers to read files without authentication.,5.0,"http://www.securityfocus.com/bid/371, http://ciac.llnl.gov/ciac/bulletins/i-079a.shtml, http://www.iss.net/security_center/static/7217.php",2,False,True,False
CVE-1999-1512,The AMaViS virus scanner 0.2.0-pre4 and earlier allows remote attackers to execute arbitrary commands as root via an infected mail message with shell metacharacters in the reply-to field.,10.0,"http://marc.info/?l=bugtraq&m=93219846414732&w=2, http://www.securityfocus.com/bid/527, https://exchange.xforce.ibmcloud.com/vulnerabilities/2349, http://www.amavis.org/ChangeLog.txt",3,False,False,False
CVE-1999-1584,"Unknown vulnerability in (1) loadmodule, and (2) modload if modload is installed with setuid/setgid privileges, in SunOS 4.1.1 through 4.1.3c, and Open Windows 3.0, allows local users to gain root privileges via environment variables, a different vulnerability than CVE-1999-1586.",10.0,"http://www.cert.org/advisories/CA-1993-18.html, http://sunsolve.sun.com/search/document.do?assetkey=1-22-00124-1",3,False,False,False
CVE-1999-1585,"The (1) rcS and (2) mountall programs in Sun Solaris 2.x, possibly before 2.4, start a privileged shell on the system console if fsck fails while the system is booting, which allows attackers with physical access to gain root privileges.",7.2,http://sunsolve.sun.com/search/document.do?assetkey=1-22-00124-1,3,False,False,False
CVE-1999-1586,"loadmodule in SunOS 4.1.x, as used by xnews, does not properly sanitize its environment, which allows local users to gain privileges, a different vulnerability than CVE-1999-1584.",7.2,"http://www.ciac.org/ciac/bulletins/g-02.shtml, http://www.cert.org/advisories/CA-1995-12.html, https://exchange.xforce.ibmcloud.com/vulnerabilities/498",3,False,False,False
CVE-1999-1587,"/usr/ucb/ps in Sun Microsystems Solaris 8 and 9, and certain earlier releases, allows local users to view the environment variables and values of arbitrary processes via the -e option.",2.1,"http://www.osvdb.org/24200, http://sunsolve.sun.com/search/document.do?assetkey=1-26-102215-1, https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A1470, http://securitytracker.com/id?1015833, http://www.sunmanagers.org/archives/1996/1383.html, http://www.vupen.com/english/advisories/2006/1123, http://www.securityfocus.com/bid/19662, http://secunia.com/advisories/19426, https://exchange.xforce.ibmcloud.com/vulnerabilities/25460",1,True,False,False
CVE-1999-1588,"Buffer overflow in nlps_server in Sun Solaris x86 2.4, 2.5, and 2.5.1 allows remote attackers to execute arbitrary code as root via a long string beginning with ""NLPS:002:002:"" to the listen (aka System V listener) port, TCP port 2766.",10.0,"http://www.securityfocus.com/bid/2319, http://lsd-pl.net/files/get?SOLARIS/solx86_nlps_server, http://security-protocols.com/sploits/unsorted_exploits/nlps_server.c, http://www.securityfocus.com/data/vulnerabilities/exploits/nlps_server.c",3,False,False,False
CVE-1999-1589,Unspecified vulnerability in crontab in IBM AIX 3.2 allows local users to gain root privileges via unknown attack vectors.,7.2,"http://www.cert.org/advisories/CA-1992-10.html, http://www.securityfocus.com/bid/357",3,False,False,False
CVE-1999-1590,"Directory traversal vulnerability in Muhammad A. Muquit wwwcount (Count.cgi) 2.3 allows remote attackers to read arbitrary GIF files via "".."" sequences in the image parameter, a different vulnerability than CVE-1999-0021.",3.5,http://seclists.org/bugtraq/1997/Oct/0058.html,1,True,False,False
CVE-1999-1591,"Microsoft Internet Information Services (IIS) server 4.0 SP4, without certain hotfixes released for SP4, does not require authentication credentials under certain conditions, which allows remote attackers to bypass authentication requirements, as demonstrated by connecting via Microsoft Visual InterDev 6.0.",7.5,"http://www.securityfocus.com/bid/190, http://archives.neohapsis.com/archives/ntbugtraq/1998-1999/msg00276.html, http://archives.neohapsis.com/archives/ntbugtraq/1998-1999/msg00277.html",3,False,False,False
CVE-1999-1592,"Multiple unspecified vulnerabilities in sendmail 5, as installed on Sun SunOS 4.1.3_U1 and 4.1.4, have unspecified attack vectors and impact.  NOTE: this might overlap CVE-1999-0129.",7.5,"http://sunsolve.sun.com/search/document.do?assetkey=1-22-00159-1, http://www.securityfocus.com/bid/243",3,False,False,False
CVE-2000-0011,Buffer overflow in AnalogX SimpleServer:WWW HTTP server allows remote attackers to execute commands via a long GET request.,7.5,"http://www.securityfocus.com/bid/906, http://www.osvdb.org/1184, http://www.analogx.com/contents/download/network/sswww.htm",3,False,False,False
CVE-2000-0013,"IRIX soundplayer program allows local users to gain privileges by including shell metacharacters in a .wav file, which is executed via the midikeys program.",7.2,http://www.securityfocus.com/bid/909,3,False,False,False
CVE-2000-0015,CascadeView TFTP server allows local users to gain privileges via a symlink attack.,4.6,http://www.securityfocus.com/bid/910,2,False,True,False
CVE-1999-0964,Buffer overflow in FreeBSD setlocale in the libc module allows attackers to execute arbitrary code via a long PATH_LOCALE environment variable.,7.2,http://www.osvdb.org/6086,3,False,False,False
CVE-2000-0069,The recover program in Solstice Backup allows local users to restore sensitive files.,2.1,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0069,1,True,False,False
CVE-2000-0120,The Remote Access Service invoke.cfm template in Allaire Spectra 1.0 allows users to bypass authentication via the bAuthenticated parameter.,7.5,"http://www.securityfocus.com/bid/955, https://exchange.xforce.ibmcloud.com/vulnerabilities/4025",3,False,False,False
CVE-2000-0077,The October 1998 version of the HP-UX aserver program allows local users to gain privileges by specifying an alternate PATH which aserver uses to find the ps and grep commands.,7.2,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A5549,3,False,False,False
CVE-2000-0078,The June 1999 version of the HP-UX aserver program allows local users to gain privileges by specifying an alternate PATH which aserver uses to find the awk command.,7.2,https://oval.cisecurity.org/repository/search/definition/oval%3Aorg.mitre.oval%3Adef%3A5728,3,False,False,False
CVE-2000-0082,WebTV email client allows remote attackers to force the client to send email without the user's knowledge via HTML.,5.0,"http://www.wired.com/news/technology/0%2C1282%2C33420%2C00.html, http://net4tv.com/voice/story.cfm?StoryID=1823",2,False,True,False
CVE-1999-0735,KDE K-Mail allows local users to gain privileges via a symlink attack in temporary user directories.,4.6,"http://www.securityfocus.com/bid/300, http://www.redhat.com/support/errata/RHSA1999015_01.html",2,False,True,False
CVE-1999-0744,Buffer overflow in Netscape Enterprise Server and FastTrask Server allows remote attackers to gain privileges via a long HTTP GET request.,7.5,http://www.securityfocus.com/bid/603,3,False,False,False
CVE-1999-0876,Buffer overflow in Internet Explorer 4.0 via EMBED tag.,10.0,"http://support.microsoft.com/support/kb/articles/q176/6/97.asp, http://support.microsoft.com/default.aspx?scid=kb%3B%5BLN%5D%3BQ185959",3,False,False,False
CVE-1999-0894,"Red Hat Linux screen program does not use Unix98 ptys, allowing local users to write to other terminals.",10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-1999-0894,3,False,False,False
CVE-2000-0049,Buffer overflow in Winamp client allows remote attackers to execute commands via a long entry in a .pls file.,7.2,"http://www.osvdb.org/12022, http://www.securityfocus.com/bid/925",3,False,False,False
CVE-2000-0050,The Allaire Spectra Webtop allows authenticated users to access other Webtop sections by specifying explicit URLs.,4.6,"http://www.allaire.com/handlers/index.cfm?ID=13976&Method=Full, http://www.securityfocus.com/bid/915",2,False,True,False
CVE-2000-0051,The Allaire Spectra Configuration Wizard allows remote attackers to cause a denial of service by repeatedly resubmitting data collections for indexing via a URL.,5.0,"http://www.securityfocus.com/bid/916, http://www.allaire.com/handlers/index.cfm?ID=13977&Method=Full",2,False,True,False
CVE-2000-0052,Red Hat userhelper program in the usermode package allows local users to gain root access via PAM and a .. (dot dot) attack.,7.2,"http://www.redhat.com/support/errata/RHSA-2000-001.html, http://www.l0pht.com/advisories/pam_advisory, http://www.securityfocus.com/bid/913, http://xforce.iss.net/search.php3?type=2&pattern=linux-pam-userhelper",3,False,False,False
CVE-2000-0053,Microsoft Commercial Internet System (MCIS) IMAP server allows remote attackers to cause a denial of service via a malformed IMAP request.,7.5,"http://www.securityfocus.com/bid/912, https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-001, http://support.microsoft.com/default.aspx?scid=kb%3B%5BLN%5D%3BQ246731",3,False,False,False
CVE-2000-0057,"Cold Fusion CFCACHE tag places temporary cache files within the web document root, allowing remote attackers to obtain sensitive system information.",7.5,"http://www.allaire.com/handlers/index.cfm?ID=13978&Method=Full, http://www.securityfocus.com/bid/917",3,False,False,False
CVE-2000-0059,"PHP3 with safe_mode enabled does not properly filter shell metacharacters from commands that are executed by popen, which could allow remote attackers to execute commands.",10.0,http://www.securityfocus.com/bid/911,3,False,False,False
CVE-2000-0062,The DTML implementation in the Z Object Publishing Environment (Zope) allows remote attackers to conduct unauthorized activities.,10.0,"http://www.securityfocus.com/bid/922, http://www.securityfocus.com/templates/archive.pike?list=1&msg=20000104222219.B41650%40schvin.net",3,False,False,False
CVE-2000-0085,"Hotmail does not properly filter JavaScript code from a user's mailbox, which allows a remote attacker to execute code via the LOWSRC or DYNRC parameters in the IMG tag.",7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0085,3,False,False,False
CVE-2000-0056,IMail IMONITOR status.cgi CGI script allows remote attackers to cause a denial of service with many calls to status.cgi.,5.0,http://www.securityfocus.com/bid/914,2,False,True,False
CVE-2000-0058,"Network HotSync program in Handspring Visor does not have authentication, which allows remote attackers to retrieve email and files.",5.0,"http://www.securityfocus.com/bid/920, http://www.security-express.com/archives/bugtraq/2000-01/0085.html",2,False,True,False
CVE-2000-0044,Macros in War FTP 1.70 and 1.67b2 allow local or remote attackers to read arbitrary files or execute commands.,10.0,http://www.securityfocus.com/bid/919,3,False,False,False
CVE-2000-0055,Buffer overflow in Solaris chkperm command allows local users to gain root access via a long -n option.,7.2,http://www.securityfocus.com/bid/918,3,False,False,False
CVE-2000-0084,CuteFTP uses weak encryption to store password information in its tree.dat file.,5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0084,2,False,True,False
CVE-2000-0061,"Internet Explorer 5 does not modify the security zone for a document that is being loaded into a window until after the document has been loaded, which could allow remote attackers to execute Javascript in a different security context while the document is loading.",10.0,http://www.securityfocus.com/bid/923,3,False,False,False
CVE-2000-1220,"The line printer daemon (lpd) in the lpr package in multiple Linux operating systems allows local users to gain root privileges by causing sendmail to execute with arbitrary command line arguments, as demonstrated using the -C option to specify a configuration file.",10.0,"http://seclists.org/lists/bugtraq/2000/Jan/0116.html, ftp://patches.sgi.com/support/free/security/advisories/20021104-01-P, http://www.redhat.com/support/errata/RHSA-2000-002.html, http://www.atstake.com/research/advisories/2000/lpd_advisory.txt, https://exchange.xforce.ibmcloud.com/vulnerabilities/3841, http://www.kb.cert.org/vuls/id/39001, http://www.debian.org/security/2000/20000109, http://www.l0pht.com/advisories/lpd_advisory, http://www.securityfocus.com/bid/927",3,False,False,False
CVE-2000-1221,"The line printer daemon (lpd) in the lpr package in multiple Linux operating systems authenticates by comparing the reverse-resolved hostname of the local machine to the hostname of the print server as returned by gethostname, which allows remote attackers to bypass intended access controls by modifying the DNS for the attacking IP.",10.0,"ftp://patches.sgi.com/support/free/security/advisories/20021104-01-P, https://exchange.xforce.ibmcloud.com/vulnerabilities/3840, http://www.atstake.com/research/advisories/2000/lpd_advisory.txt, http://rhn.redhat.com/errata/RHSA-2000-002.html, http://www.debian.org/security/2000/20000109, http://www.kb.cert.org/vuls/id/30308, http://www.l0pht.com/advisories/lpd_advisory, http://www.securityfocus.com/bid/927",3,False,False,False
CVE-2000-0046,Buffer overflow in ICQ 99b 1.1.1.1 client allows remote attackers to execute commands via a malformed URL within an ICQ message.,7.5,http://www.securityfocus.com/bid/929,3,False,False,False
CVE-2000-0080,AIX techlibss allows local users to overwrite files via a symlink attack.,2.1,"http://marc.info/?l=bugtraq&m=94757136413681&w=2, http://www.securityfocus.com/bid/931",1,True,False,False
CVE-2000-0081,"Hotmail does not properly filter JavaScript code from a user's mailbox, which allows a remote attacker to execute the code by using hexadecimal codes to specify the javascript: protocol, e.g. j&#x41;vascript.",10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0081,3,False,False,False
CVE-2000-0045,MySQL allows local users to modify passwords for arbitrary MySQL users via the GRANT privilege.,6.4,http://www.securityfocus.com/bid/926,2,False,True,False
CVE-2000-0067,CyberCash Merchant Connection Kit (MCK) allows local users to modify files via a symlink attack.,2.1,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0067,1,True,False,False
CVE-2000-0071,IIS 4.0 allows a remote attacker to obtain the real pathname of the document root by requesting non-existent files with .ida or .idq extensions.,5.0,"http://marc.info/?l=bugtraq&m=94770020309953&w=2, http://marc.info/?l=bugtraq&m=94780058006791&w=2",2,False,True,False
CVE-2000-0074,PowerScripts PlusMail CGI program allows remote attackers to execute commands via a password file with improper permissions.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0074,3,False,False,False
CVE-1999-1002,Netscape Navigator uses weak encryption for storing a user's Netscape mail password.,5.0,"http://marc.info/?l=bugtraq&m=94570673523998&w=2, http://marc.info/?l=bugtraq&m=94536309217214&w=2, http://www.rstcorp.com/news/bad-crypto.html",2,False,True,False
CVE-2000-0048,get_it program in Corel Linux Update allows local users to gain root access by specifying an alternate PATH for the cp program.,7.2,"http://linux.corel.com/support/clos_patch1.htm, http://www.securityfocus.com/bid/928",3,False,False,False
CVE-2000-0070,"NtImpersonateClientOfPort local procedure call in Windows NT 4.0 allows local users to gain privileges, aka ""Spoofed LPC Port Request.""",7.2,"https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-003, http://xforce.iss.net/search.php3?type=2&pattern=nt-spoofed-lpc-port, http://www.securityfocus.com/bid/934, http://www.bindview.com/security/advisory/adv_NtImpersonate.html, http://support.microsoft.com/default.aspx?scid=kb%3B%5BLN%5D%3BQ247869",3,False,False,False
CVE-2000-0087,"Netscape Mail Notification (nsnotify) utility in Netscape Communicator uses IMAP without SSL, even if the user has set a preference for Communicator to use an SSL connection, allowing a remote attacker to sniff usernames and passwords in plaintext.",5.0,"http://www.iss.net/security_center/static/4385.php, http://marc.info/?l=bugtraq&m=94790377622943&w=2",2,False,True,False
CVE-2000-0066,WebSite Pro allows remote attackers to determine the real pathname of webdirectories via a malformed URL request.,5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0066,2,False,True,False
CVE-2000-0075,"Super Mail Transfer Package (SMTP), later called MsgCore, has a memory leak which allows remote attackers to cause a denial of service by repeating multiple HELO, MAIL FROM, RCPT TO, and DATA commands in the same session.",5.0,http://www.securityfocus.com/bid/930,2,False,True,False
CVE-2000-0063,cgiproc CGI script in Nortel Contivity HTTP server allows remote attackers to read arbitrary files by specifying the filename in a parameter to the script.,5.0,http://www.securityfocus.com/bid/938,2,False,True,False
CVE-2000-0064,cgiproc CGI script in Nortel Contivity HTTP server allows remote attackers to cause a denial of service via a malformed URL that includes shell metacharacters.,5.0,"http://www.securityfocus.com/bid/938, http://www.osvdb.org/7583",2,False,True,False
CVE-2000-0065,Buffer overflow in InetServ 3.0 allows remote attackers to execute commands via a long GET request.,10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0065,3,False,False,False
CVE-2000-0072,"Visual Casel (Vcasel) does not properly prevent users from executing files, which allows local users to use a relative pathname to specify an alternate file which has an approved name and possibly gain privileges.",4.6,"http://www.securityfocus.com/bid/937, http://marc.info/?l=bugtraq&m=94823061421676&w=2, http://www.iss.net/security_center/static/3867.php",2,False,True,False
CVE-2000-0090,VMWare 1.1.2 allows local users to cause a denial of service via a symlink attack.,3.6,"http://www.osvdb.org/1205, http://www.securityfocus.com/bid/943",1,True,False,False
CVE-1999-0992,HP VirtualVault with the PHSS_17692 patch allows unprivileged processes to bypass access restrictions via the Trusted Gateway Proxy (TGP).,10.0,http://www1.itrc.hp.com/service/cki/docDisplay.do?docId=HPSBUX9912-107,3,False,False,False
CVE-2000-0079,The W3C CERN httpd HTTP server allows remote attackers to determine the real pathnames of some commands via a request for a nonexistent URL.,7.5,http://www.securityfocus.com/bid/936,3,False,False,False
CVE-2000-0086,"Netopia Timbuktu Pro sends user IDs and passwords in cleartext, which allows remote attackers to obtain them via sniffing.",5.0,http://www.securityfocus.com/bid/935,2,False,True,False
CVE-2000-0099,Buffer overflow in UnixWare ppptalk command allows local users to gain privileges via a long prompt argument.,7.2,http://marc.info/?l=bugtraq&m=94848865112897&w=2,3,False,False,False
CVE-2000-0092,The BSD make program allows local users to modify files via a symlink attack when the -j option is being used.,6.2,"http://www.securityfocus.com/bid/939, ftp://ftp.FreeBSD.org/pub/FreeBSD/CERT/advisories/FreeBSD-SA-00:01.make.asc",2,False,True,False
CVE-1999-0595,"A Windows NT system does not clear the system page file during shutdown, which might allow sensitive information to be recorded.",2.1,https://exchange.xforce.ibmcloud.com/vulnerabilities/216,1,True,False,False
CVE-2000-0088,"Buffer overflow in the conversion utilities for Japanese, Korean and Chinese Word 5 documents allows an attacker to execute commands, aka the ""Malformed Conversion Data"" vulnerability.",7.2,"https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-002, http://www.securityfocus.com/bid/946",3,False,False,False
CVE-2000-0091,Buffer overflow in vchkpw/vpopmail POP authentication package allows remote attackers to gain root privileges via a long username or password.,10.0,"http://www.inter7.com/vpopmail/, http://www.securityfocus.com/bid/942, http://www.inter7.com/vpopmail/ChangeLog",3,False,False,False
CVE-2000-0093,"An installation of Red Hat uses DES password encryption with crypt() for the initial password, instead of md5.",10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0093,3,False,False,False
CVE-2000-0115,IIS allows local users to cause a denial of service via invalid regular expressions in a Visual Basic script in an ASP page.,5.0,https://marc.info/?l=ntbugtraq&m=94881904724731&w=2,2,False,True,False
CVE-2000-0095,"The PMTU discovery procedure used by HP-UX 10.30 and 11.00 for determining the optimum MTU generates large amounts of traffic in response to small packets, allowing remote attackers to cause the system to be used as a packet amplifier.",5.0,"http://www.securityfocus.com/bid/944, http://www.securityfocus.com/templates/advisory.html?id=2041",2,False,True,False
CVE-2000-0096,Buffer overflow in qpopper 3.0 beta versions allows local users to gain privileges via a long LIST command.,7.2,http://www.securityfocus.com/bid/948,3,False,False,False
CVE-2000-0097,"The WebHits ISAPI filter in Microsoft Index Server allows remote attackers to read arbitrary files, aka the ""Malformed Hit-Highlighting Argument"" vulnerability.",5.0,"http://www.securityfocus.com/bid/950, https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-006, http://www.osvdb.org/1210",2,False,True,False
CVE-2000-0098,Microsoft Index Server allows remote attackers to determine the real path for a web directory via a request to an Internet Data Query file that does not exist.,5.0,https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-006,2,False,True,False
CVE-2000-0126,Sample Internet Data Query (IDQ) scripts in IIS 3 and 4 allow remote attackers to read files via a .. (dot dot) attack.,5.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0126,2,False,True,False
CVE-2000-0113,"The SyGate Remote Management program does not properly restrict access to its administration service, which allows remote attackers to cause a denial of service, or access network traffic statistics.",7.5,"http://marc.info/?l=bugtraq&m=94952641025328&w=2, http://www.sybergen.com/support/fix.htm, http://www.securityfocus.com/bid/952, http://marc.info/?l=bugtraq&m=94934808714972&w=2, http://marc.info/?l=bugtraq&m=94973281714994&w=2",3,False,False,False
CVE-2000-0130,Buffer overflow in SCO scohelp program allows remote attackers to execute commands.,7.2,"http://marc.info/?l=bugtraq&m=94908470928258&w=2, ftp://ftp.sco.com/SSE/security_bulletins/SB-00.02a",3,False,False,False
CVE-2000-1216,Buffer overflow in portmir for AIX 4.3.0 allows local users to corrupt lock files and gain root privileges via the echo_error routine.,7.2,"http://www.kb.cert.org/vuls/id/433499, http://www-1.ibm.com/support/docview.wss?uid=isg1IY07832, https://exchange.xforce.ibmcloud.com/vulnerabilities/7929",3,False,False,False
CVE-2000-0111,"The RightFax web client uses predictable session numbers, which allows remote attackers to hijack user sessions.",7.5,http://www.securityfocus.com/bid/953,3,False,False,False
CVE-2000-0116,"Firewall-1 does not properly filter script tags, which allows remote attackers to bypass the ""Strip Script Tags"" restriction by including an extra < in front of the SCRIPT tag.",7.5,"http://www.osvdb.org/1212, http://www.securityfocus.com/bid/954",3,False,False,False
CVE-2000-0117,"The siteUserMod.cgi program in Cobalt RaQ2 servers allows any Site Administrator to modify passwords for other users, site administrators, and possibly admin (root).",7.2,http://www.securityfocus.com/bid/951,3,False,False,False
CVE-2000-0109,The mcsp Client Site Processor system (MultiCSP) in Standard and Poor's ComStock is installed with several accounts that have no passwords or easily guessable default passwords.,10.0,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0109,3,False,False,False
CVE-2000-0132,Microsoft Java Virtual Machine allows remote attackers to read files via the getSystemResourceAsStream function.,2.6,http://www.securityfocus.com/bid/957,1,True,False,False
CVE-2000-0101,The Make-a-Store OrderPage shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0101,3,False,False,False
CVE-2000-0102,The SalesCart shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0102,3,False,False,False
CVE-2000-0103,The SmartCart shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0103,3,False,False,False
CVE-2000-0104,The Shoptron shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0104,3,False,False,False
CVE-2000-0105,Outlook Express 5.01 and Internet Explorer 5.01 allow remote attackers to view a user's email messages via a script that accesses a variable that references subsequent email messages that are read by the client.,5.0,http://www.securityfocus.com/bid/962,2,False,True,False
CVE-2000-0106,The EasyCart shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0106,3,False,False,False
CVE-2000-0107,Linux apcd program allows local attackers to modify arbitrary files via a symlink attack.,7.2,"http://www.securityfocus.com/bid/958, http://www.debian.org/security/2000/20000201",3,False,False,False
CVE-2000-0108,The Intellivend shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0108,3,False,False,False
CVE-2000-0110,The WebSiteTool shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0110,3,False,False,False
CVE-2000-0121,"The Recycle Bin utility in Windows NT and Windows 2000 allows local users to read or modify files by creating a subdirectory with the victim's SID in the recycler directory, aka the ""Recycle Bin Creation"" vulnerability.",3.6,"https://docs.microsoft.com/en-us/security-updates/securitybulletins/2000/ms00-007, http://support.microsoft.com/default.aspx?scid=kb%3B%5BLN%5D%3BQ248399, http://www.securityfocus.com/bid/963",1,True,False,False
CVE-2000-0123,The shopping cart application provided with Filemaker allows remote users to modify sensitive purchase information via hidden form fields.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0123,3,False,False,False
CVE-2000-0131,Buffer overflow in War FTPd 1.6x allows users to cause a denial of service via long MKD and CWD commands.,5.0,"http://www.securityfocus.com/bid/966, http://marc.info/?l=bugtraq&m=94960703721503&w=2, http://www.osvdb.org/4677",2,False,True,False
CVE-2000-0133,"Buffer overflows in Tiny FTPd 0.52 beta3 FTP server allows users to execute commands via the STOR, RNTO, MKD, XMKD, RMD, XRMD, APPE, SIZE, and RNFR commands.",10.0,http://www.securityfocus.com/bid/961,3,False,False,False
CVE-2000-0134,The Check It Out shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0134,3,False,False,False
CVE-2000-0135,The @Retail shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0135,3,False,False,False
CVE-2000-0136,The Cart32 shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0136,3,False,False,False
CVE-2000-0137,The CartIt shopping cart application allows remote users to modify sensitive purchase information via hidden form fields.,7.5,https://exchange.xforce.ibmcloud.com/vulnerabilities/CVE-2000-0137,3,False,False,False
CVE-2000-0151,"GNU make follows symlinks when it reads a Makefile from stdin, which allows other local users to execute commands.",6.2,http://www.securityfocus.com/bid/981,2,False,True,False
CVE-2000-0157,NetBSD ptrace call on VAX allows local users to gain privileges by modifying the PSL contents in the debugging process.,7.2,"ftp://ftp.NetBSD.ORG/pub/NetBSD/misc/security/advisories/NetBSD-SA1999-012.txt.asc, http://www.securityfocus.com/bid/992",3,False,False,False
